title,text,summary,url,published_at,category,source
Mediacongo: ДРК проведет аудит минеральных ресурсов до подписания соглашения с США,"Издание отмечает, что для этого уже создан специальный комитет, в который вошли министры горнодобывающей промышленности и финансов страны","Издание отмечает, что для этого уже создан специальный комитет, в который вошли министры горнодобывающей промышленности и финансов страны",https://tass.ru/ekonomika/24134067,2025-06-04 10:39:02,Экономика и бизнес,parsed_rss:tass
Захарова: Лавров и глава МИД Белоруссии обсудят украинское урегулирование,"Максим Рыженков посетит Москву с официальным визитом 9-10 июня, заявила официальный представитель ведомства","Максим Рыженков посетит Москву с официальным визитом 9-10 июня, заявила официальный представитель ведомства",https://tass.ru/politika/24134107,2025-06-04 10:38:36,Политика,parsed_rss:tass
Захарова: Лавров встретится с главой МИД Абхазии в Москве 6 июня,"Глава МИД Абхазии Олег Барциц был назначен на этот пост в апреле 2025 года, отметила официальный представитель российского дипведомства","Глава МИД Абхазии Олег Барциц был назначен на этот пост в апреле 2025 года, отметила официальный представитель российского дипведомства",https://tass.ru/politika/24134085,2025-06-04 10:37:19,Политика,parsed_rss:tass
Сальдо сообщил о массированной атаке Алёшек ВСУ,"По словам губернатора Херсонской области, под огонь попали районы Центрального рынка и Гвардейская улица","По словам губернатора Херсонской области, под огонь попали районы Центрального рынка и Гвардейская улица",https://tass.ru/proisshestviya/24134031,2025-06-04 10:36:14,Происшествия,parsed_rss:tass
Атаки ВСУ на Крымский мост и аэродромы и новый раунд переговоров. Темы брифинга Пескова,Атаки ВСУ на Крымский мост и аэродромы и новый раунд переговоров. Темы брифинга Пескова,Атаки ВСУ на Крымский мост и аэродромы и новый раунд переговоров. Темы брифинга Пескова,https://tass.ru/politika/24133921,2025-06-04 10:35:30,Политика,parsed_rss:tass
Рютте отказался комментировать передачу разведданных для ударов Украины по РФ,"Генсек НАТО заявил, что не считает правильным комментировать каждую операцию Киева, ее детали и последствия","Генсек НАТО заявил, что не считает правильным комментировать каждую операцию Киева, ее детали и последствия",https://tass.ru/mezhdunarodnaya-panorama/24134053,2025-06-04 10:35:05,В мире,parsed_rss:tass
В Кирилло-Белозерском музее открыли крепостные стены и башни XVII в.,"По словам генерального директора музея-заповедника Михаила Шаромазова, этого события посетители ждали долгие годы","По словам генерального директора музея-заповедника Михаила Шаромазова, этого события посетители ждали долгие годы",https://tass.ru/kultura/24134049,2025-06-04 10:34:15,Культура,parsed_rss:tass
"Жителя НАО приговорили к 5,5 года колонии за дискредитацию Вооруженных сил РФ","Также в апреле 2024 года мужчина выкрикивал лозунги нацистской организации, находясь в помещении бара в поселке Красное","Также в апреле 2024 года мужчина выкрикивал лозунги нацистской организации, находясь в помещении бара в поселке Красное",https://tass.ru/proisshestviya/24133987,2025-06-04 10:33:19,Происшествия,parsed_rss:tass
Свыше 330 единиц медицинского оборудования закупят на Кубани в 2025 году по нацпроекту,"Речь, в частности, идет про аппараты искусственной вентиляции легких для взрослых и детей, аппараты УЗИ экспертного класса, специальные мониторы, используемые в акушерстве, устройства для транспортировки новорожденных","Речь, в частности, идет про аппараты искусственной вентиляции легких для взрослых и детей, аппараты УЗИ экспертного класса, специальные мониторы, используемые в акушерстве, устройства для транспортировки новорожденных",https://tass.ru/obschestvo/24134021,2025-06-04 10:31:29,Общество,parsed_rss:tass
"ЦБ рекомендовал банкам проверять переводы на карты ""технических компаний""","Кредитным организациям предложено внедрять онлайн-мониторинг операций клиентов, чтобы оперативно выявлять дропперов, сообщил регулятор","Кредитным организациям предложено внедрять онлайн-мониторинг операций клиентов, чтобы оперативно выявлять дропперов, сообщил регулятор",https://tass.ru/ekonomika/24133991,2025-06-04 10:30:03,Экономика и бизнес,parsed_rss:tass
Полиция проводит проверку в отношении блогера Щепихина,Он разместил в соцсетях видео с провокациями в отношении жителей Чечни,Он разместил в соцсетях видео с провокациями в отношении жителей Чечни,https://tass.ru/proisshestviya/24133945,2025-06-04 10:27:54,Происшествия,parsed_rss:tass
В Алёшках два жителя пострадали из-за атак ВСУ,"Губернатор Херсонской области Владимир Сальдо сообщил, что в Новокаховском городском округе повреждена линия электропередачи","Губернатор Херсонской области Владимир Сальдо сообщил, что в Новокаховском городском округе повреждена линия электропередачи",https://tass.ru/proisshestviya/24133825,2025-06-04 10:25:44,Происшествия,parsed_rss:tass
Футболист ПСЖ Сафонов рассказал о встрече с Макроном после победы в Лиге чемпионов,Президент Франции пожал руку каждому футболисту команды,Президент Франции пожал руку каждому футболисту команды,https://tass.ru/sport/24133903,2025-06-04 10:25:31,Спорт,parsed_rss:tass
Сафонов прокомментировал возможный переход в ПСЖ украинского футболиста Забарного,Голкипер французской команды призвал верить только официальной информации,Голкипер французской команды призвал верить только официальной информации,https://tass.ru/sport/24133895,2025-06-04 10:24:55,Спорт,parsed_rss:tass
"ВС РФ уничтожили пусковую установку, РЛС и кабину управления ЗРК IRIS-T ВСУ","Удары нанесены оперативно-тактической авиацией, ударными беспилотными летательными аппаратами, ракетными войсками и артиллерией группировок войск российской армии, уточнили в Минобороны","Удары нанесены оперативно-тактической авиацией, ударными беспилотными летательными аппаратами, ракетными войсками и артиллерией группировок войск российской армии, уточнили в Минобороны",https://tass.ru/armiya-i-opk/24133897,2025-06-04 10:24:47,Армия и ОПК,parsed_rss:tass
ВС РФ освободили населенный пункт Редкодуб в ДНР,"Этого удалось достичь благодаря подразделениям группировки войск ""Запад"", отметили в Минобороны","Этого удалось достичь благодаря подразделениям группировки войск ""Запад"", отметили в Минобороны",https://tass.ru/armiya-i-opk/24133887,2025-06-04 10:24:21,Армия и ОПК,parsed_rss:tass
Российские средства ПВО сбили за сутки 109 дронов ВСУ,"Также уничтожено три реактивных снаряда системы HIMARS противника, отметили в Минобороны России","Также уничтожено три реактивных снаряда системы HIMARS противника, отметили в Минобороны России",https://tass.ru/armiya-i-opk/24133875,2025-06-04 10:23:55,Армия и ОПК,parsed_rss:tass
ВСУ за сутки потеряли около 1 475 военных в зоне СВО,"В зоне группировки ""Север"" противник потерял свыше 230 военнослужащих, ""Запад"" - до 220 человек, отметили в Минобороны","В зоне группировки ""Север"" противник потерял свыше 230 военнослужащих, ""Запад"" - до 220 человек, отметили в Минобороны",https://tass.ru/armiya-i-opk/24133869,2025-06-04 10:23:36,Армия и ОПК,parsed_rss:tass
"Бойцы ""Севера"" завершили освобождение Кондратовки в Сумской области","Этого удалось достичь благодаря подразделениям группировки войск, подчеркнули в Минобороны","Этого удалось достичь благодаря подразделениям группировки войск, подчеркнули в Минобороны",https://tass.ru/armiya-i-opk/24133861,2025-06-04 10:23:22,Армия и ОПК,parsed_rss:tass
Защита экс-ректора КФУ обжаловала приговор,Мужчину осудили на 22 года за организацию убийства,Мужчину осудили на 22 года за организацию убийства,https://tass.ru/proisshestviya/24133815,2025-06-04 10:22:48,Происшествия,parsed_rss:tass
"Сафонов не считает, что его успехи сопоставимы с рекордом Овечкина","В составе ПСЖ россиянин выиграл четыре трофея - чемпионат, Кубок и Суперкубок Франции, а также Лигу чемпионов","В составе ПСЖ россиянин выиграл четыре трофея - чемпионат, Кубок и Суперкубок Франции, а также Лигу чемпионов",https://tass.ru/sport/24133813,2025-06-04 10:21:26,Спорт,parsed_rss:tass
В Нидерландах ребенок впал в кому после употребления конфет Haribo с каннабисом,"Полиция Нидерландов выясняет, как наркотическое вещество попало в упаковку сладостей","Полиция Нидерландов выясняет, как наркотическое вещество попало в упаковку сладостей",https://tass.ru/proisshestviya/24133749,2025-06-04 10:20:16,Происшествия,parsed_rss:tass
В Петербурге более 200 мигрантов доставили в отделы полиции после крупного рейда,Большинство доставленных в полицию нарушителей получили наказания в виде штрафов и уведомления о необходимости устранить нарушения,Большинство доставленных в полицию нарушителей получили наказания в виде штрафов и уведомления о необходимости устранить нарушения,https://tass.ru/obschestvo/24133563,2025-06-04 10:19:51,Общество,parsed_rss:tass
Мосгорсуд не выпустил из СИЗО помощника митрополита Тихона и клирика Иванковича,Они обвиняются в подготовке покушения в виде теракта в отношении священнослужителя,Они обвиняются в подготовке покушения в виде теракта в отношении священнослужителя,https://tass.ru/proisshestviya/24133775,2025-06-04 10:18:36,Москва,parsed_rss:tass
"В Подмосковье более 5,7 тыс. звонков поступило на горячую линию ЕГЭ и ОГЭ","По словам министра образования Московской области Ингрид Пильдес, чаще всего родителей интересуют сроки и способы получения результатов, вопросы подачи апелляций, а также особенности пересдачи экзаменов","По словам министра образования Московской области Ингрид Пильдес, чаще всего родителей интересуют сроки и способы получения результатов, вопросы подачи апелляций, а также особенности пересдачи экзаменов",https://tass.ru/obschestvo/24133747,2025-06-04 10:17:32,Общество,parsed_rss:tass
В Калининграде арестовали членов ОПГ за вымогательства у бойцов СВО,Им грозит лишение свободы на срок до семи лет,Им грозит лишение свободы на срок до семи лет,https://tass.ru/proisshestviya/24133695,2025-06-04 10:17:23,Происшествия,parsed_rss:tass
В семи округах РФ отмечаются очаги пятого класса пожароопасности,"Научный руководитель Гидрометцентра России Роман Вильфанд сообщил, что в ближайшие дни на северо-западе европейской части РФ произойдет существенное уменьшение класса пожарной опасности","Научный руководитель Гидрометцентра России Роман Вильфанд сообщил, что в ближайшие дни на северо-западе европейской части РФ произойдет существенное уменьшение класса пожарной опасности",https://tass.ru/obschestvo/24133661,2025-06-04 10:17:20,Общество,parsed_rss:tass
Трамп направил в Конгресс запрос о сокращении господдержки двух СМИ,"Конгресс официально получил от Белого дома запрос об аннулировании расточительных расходов в размере $9,4 млрд, заявил спикер Палаты представителей Конгресса США Майк Джонсон","Конгресс официально получил от Белого дома запрос об аннулировании расточительных расходов в размере $9,4 млрд, заявил спикер Палаты представителей Конгресса США Майк Джонсон",https://tass.ru/ekonomika/24133615,2025-06-04 10:15:47,Экономика и бизнес,parsed_rss:tass
МВД и ФСБ провели проверку отдела полиции в Екатеринбурге,Собранные материалы направлены в следственные органы,Собранные материалы направлены в следственные органы,https://tass.ru/proisshestviya/24133657,2025-06-04 10:15:23,Происшествия,parsed_rss:tass
В Ингушетии создадут экспериментальную площадку для блогеров юга России,"Пройти обучение смогут не только блогеры с аудиторией, но и желающие обучиться азам работы в медиапространстве","Пройти обучение смогут не только блогеры с аудиторией, но и желающие обучиться азам работы в медиапространстве",https://tass.ru/obschestvo/24133723,2025-06-04 10:15:15,Общество,parsed_rss:tass
В курском приграничье от удара украинского БПЛА погиб мирный житель,Врио губернатора региона Александр Хинштейн выразил соболезнования родным погибшего,Врио губернатора региона Александр Хинштейн выразил соболезнования родным погибшего,https://tass.ru/proisshestviya/24133713,2025-06-04 10:14:40,Происшествия,parsed_rss:tass
"""Полипластик"" и Институт ИИ МФТИ создадут ИИ-агентов для коммунальной отрасли","Председатель совета директоров компании Лев Гориловский заявил, что опыт института позволит наиболее эффективно и в кратчайшие сроки разработать AI-ассистентов","Председатель совета директоров компании Лев Гориловский заявил, что опыт института позволит наиболее эффективно и в кратчайшие сроки разработать AI-ассистентов",https://tass.ru/ekonomika/24133029,2025-06-04 10:14:33,Экономика и бизнес,parsed_rss:tass
СФ одобрил расширение полномочий кабмина по утверждению правил гостиничных услуг,"Согласно новой норме, к полномочиям будет относиться утверждение правил предоставления гостиничных услуг, устанавливающих в том числе виды и условия бронирования, а также при необходимости правил предоставления услуг иных средств размещения, устанавливающих в том числе виды и условия бронирования","Согласно новой норме, к полномочиям будет относиться утверждение правил предоставления гостиничных услуг, устанавливающих в том числе виды и условия бронирования, а также при необходимости правил предоставления услуг иных средств размещения, устанавливающих в том числе виды и условия бронирования",https://tass.ru/ekonomika/24133393,2025-06-04 10:14:10,Экономика и бизнес,parsed_rss:tass
"Футболист Сафонов рассказал, с кем лучше всего общается в ПСЖ","По словам голкипера, язык позволяет лучше всего общаться с Хвичей Кварацхелией","По словам голкипера, язык позволяет лучше всего общаться с Хвичей Кварацхелией",https://tass.ru/sport/24133693,2025-06-04 10:13:53,Спорт,parsed_rss:tass
Что известно о ситуации с задержанием блогера Арега Щепихина,Что известно о ситуации с задержанием блогера Арега Щепихина,Что известно о ситуации с задержанием блогера Арега Щепихина,https://tass.ru/proisshestviya/24133551,2025-06-04 10:11:48,Происшествия,parsed_rss:tass
Казахстан вошел в двадцатку стран мира по золотому запасу,"За последние десять лет добыча золотосодержащих руд увеличилась в 2,2 раза, отметил вице-министр промышленности и строительства республики Иран Шархан","За последние десять лет добыча золотосодержащих руд увеличилась в 2,2 раза, отметил вице-министр промышленности и строительства республики Иран Шархан",https://tass.ru/ekonomika/24133641,2025-06-04 10:11:34,Экономика и бизнес,parsed_rss:tass
Суд оставил в силе решение о снятии Ле Пен с поста советника департамента,Политик намерена оспорить решение в Государственном совете,Политик намерена оспорить решение в Государственном совете,https://tass.ru/mezhdunarodnaya-panorama/24133581,2025-06-04 10:10:47,В мире,parsed_rss:tass
Футболиста Сафонова не сильно тревожила ситуация с задолженностью по алиментам,"Задолженность составляла 59,4 млн рублей","Задолженность составляла 59,4 млн рублей",https://tass.ru/sport/24133647,2025-06-04 10:10:33,Спорт,parsed_rss:tass
"Гражданскую жену бывшего вице-главы ""Спасских ворот"" приговорили к четырем годам",Лилия Невская признана виновной по ч. 4 ст. 160 УК РФ,Лилия Невская признана виновной по ч. 4 ст. 160 УК РФ,https://tass.ru/proisshestviya/24133621,2025-06-04 10:10:23,Москва,parsed_rss:tass
В Северной Осетии Минздрав обязали отремонтировать медоборудование онкодиспансера,Исполнение решения суда находится на контроле прокуратуры региона,Исполнение решения суда находится на контроле прокуратуры региона,https://tass.ru/obschestvo/24133545,2025-06-04 10:09:50,Общество,parsed_rss:tass
В Москве предложение студий снизилось почти на 20% за год,"По информации системы мониторинга и анализа новостроек bnMAP.pro, наблюдается рост средней площади предлагаемых квартир-студий","По информации системы мониторинга и анализа новостроек bnMAP.pro, наблюдается рост средней площади предлагаемых квартир-студий",https://tass.ru/nedvizhimost/24133553,2025-06-04 10:08:05,Москва,parsed_rss:tass
В Токмаке местный житель пострадал из-за атаки ВСУ,"В Министерстве здравоохранения Запорожской области сообщили, что пострадавшего доставили в местную больницу с ранениями средней степени тяжести","В Министерстве здравоохранения Запорожской области сообщили, что пострадавшего доставили в местную больницу с ранениями средней степени тяжести",https://tass.ru/proisshestviya/24133447,2025-06-04 10:07:42,Происшествия,parsed_rss:tass
Песков: частоту встреч на переговорах по Украине вряд ли можно стандартизировать,"Все зависит от готовности сторон продолжать каждый раунд, заявил пресс-секретарь президента России","Все зависит от готовности сторон продолжать каждый раунд, заявил пресс-секретарь президента России",https://tass.ru/politika/24133555,2025-06-04 10:07:04,Политика,parsed_rss:tass
МТС-банк выпустил цифровые финансовые активы на 5 млрд рублей,"Стратегия банка в отношении цифровых активов - это комплексный план, который не ограничивается только новыми выпусками, отметил председатель правления МТС-банка Эдуард Иссопов","Стратегия банка в отношении цифровых активов - это комплексный план, который не ограничивается только новыми выпусками, отметил председатель правления МТС-банка Эдуард Иссопов",https://tass.ru/ekonomika/24133513,2025-06-04 10:05:35,Экономика и бизнес,parsed_rss:tass
На экс-главу Минпромэнерго Чувашии завели уголовное дело,Мужчина подозревается в получении коммерческого подкупа,Мужчина подозревается в получении коммерческого подкупа,https://tass.ru/proisshestviya/24133323,2025-06-04 10:05:01,Происшествия,parsed_rss:tass
ИРПО: большинство выпускников российских колледжей уже работали по специальности,"Исследование охватило ведущих работодателей страны, представляющих такие отрасли, как машиностроение, энергетика, фармацевтика и космические технологии","Исследование охватило ведущих работодателей страны, представляющих такие отрасли, как машиностроение, энергетика, фармацевтика и космические технологии",https://tass.ru/obschestvo/24133061,2025-06-04 10:04:50,Общество,parsed_rss:tass
"Сафонов заявил, что в ПСЖ не были против его отъезда перед клубным чемпионатом мира",Вратарь был вызван в сборную России на товарищеские матчи с командами Нигерии и Белоруссии,Вратарь был вызван в сборную России на товарищеские матчи с командами Нигерии и Белоруссии,https://tass.ru/sport/24133533,2025-06-04 10:04:36,Спорт,parsed_rss:tass
"Фестиваль имени Артемьева в Новосибирске откроет сюита из ""Сибирского цирюльника""",Мероприятие пройдет с 15 по 29 июня,Мероприятие пройдет с 15 по 29 июня,https://tass.ru/kultura/24133265,2025-06-04 10:02:59,Культура,parsed_rss:tass
Песков: РФ сделает все для раскрытия преступления по атакам на военные аэродромы,"Пресс-секретаря российского лидера спросили, будет ли Москва запрашивать помощь у Астаны","Пресс-секретаря российского лидера спросили, будет ли Москва запрашивать помощь у Астаны",https://tass.ru/politika/24133481,2025-06-04 10:02:43,Политика,parsed_rss:tass
